"ENSEMBL_ID"	"Gene_ID"	"ntRA_01"	"ntRA_02"	"ntRA_03"	"ntRA_04"	"ntRA_05"	"HC_01"	"HC_02"	"HC_03"	"HC_04"	"HC_05"	"HC_06"	"HC_07"	"HC_08"	"HC_09"	"HC_10"	"HC_11"	"HC_12"	"tRA_01"	"tRA_02"	"tRA_03"	"tRA_04"	"tRA_05"	"tRA_06"	"tRA_07"
"ENSG00000071242"	"RPS6KA2"	0.820845	1.68264	1.47692	0.812879	1.30739	3.51228	2.13158	2.73449	1.47033	1.4915	1.86952	1.16597	1.16381	1.43954	1.81317	2.5105	2.0474	2.22911	1.13842	0.995697	1.48673	1.13848	1.90169	3.3042
"ENSG00000071243"	"ING3"	6.68787	7.21126	9.59297	6.48694	7.79794	7.37504	6.33147	8.85429	3.91999	5.55031	6.23946	5.20523	7.76824	5.52003	5.831	8.12488	5.05171	6.51621	10.072	7.16434	9.21103	8.22232	6.24606	9.12655
"ENSG00000071246"	"VASH1"	7.92978	5.36105	4.57164	4.28563	2.32269	4.96151	4.28	11.9628	4.18515	2.79952	8.15281	6.42466	5.47714	7.6994	14.3603	5.64353	1.95418	5.18918	2.42855	5.49999	5.43095	9.62337	14.0929	3.94432
"ENSG00000071282"	"LMCD1"	1.67572	0.908535	1.18698	0.353151	0.51569	1.04495	0.51143	0.661445	0	2.35355	1.35709	1.76404	0.333464	0	0	1.47279	0	0.170678	0.101996	1.56025	1.91434	0.744562	0.392599	0.806873
"ENSG00000071462"	"WBSCR22"	41.2455	44.4772	28.849	43.976	28.0382	51.2348	36.8896	38.957	40.3093	31.7187	32.0457	51.3996	28.977	65.5857	36.4051	39.3968	32.9616	43.4999	17.9133	28.8424	46.3491	58.8652	26.072	23.4248
"ENSG00000071537"	"SEL1L"	7.46323	7.02863	12.1544	8.25902	9.8811	13.8747	6.68913	9.91089	5.39174	7.55646	7.29885	4.15019	7.65248	6.32298	5.80402	7.57396	6.768	8.80605	18.1694	12.2482	10.5791	5.19158	4.64483	13.619
"ENSG00000071539"	"TRIP13"	0	0.492148	0.626453	1.37391	0.0947463	1.23825	1.63297	0.0629516	1.18492	3.62761	0.0786594	0.328392	0.942659	0.0735052	2.16865e-243	0.308242	1.56174	0.406911	0	0.31992	0	1.56545	1.22196	0.205152
"ENSG00000071553"	"ATP6AP1"	84.4998	73.2669	53.4004	77.4215	66.6883	78.7672	99.0268	89.0719	92.9907	85.7094	91.9929	96.2119	88.1355	91.1358	105.169	93.5831	81.8085	86.3537	93.2068	92.7147	75.8671	87.8333	85.5334	75.3569
"ENSG00000071564"	"TCF3"	16.835	28.9883	17.9218	22.9012	21.7558	30.6892	17.8595	21.0229	24.2462	24.1625	21.6654	25.136	13.9783	28.0814	18.4502	31.7782	22.516	29.6884	6.46116	14.5085	26.6016	21.2289	11.7685	8.21632
"ENSG00000071575"	"TRIB2"	9.79676	22.6078	12.993	15.615	13.7512	28.5373	9.38458	10.1981	11.6933	17.3132	19.3414	13.8778	15.2389	15.5152	10.9316	25.1993	12.1152	14.1437	5.70177	8.60561	19.6452	17.2613	9.07868	16.1954
"ENSG00000071626"	"DAZAP1"	33.8715	46.6802	30.9995	38.2156	30.3467	46.7452	34.6901	37.0077	38.8971	33.0972	39.4789	42.5511	31.4258	45.922	42.5481	43.0978	35.4309	37.2034	21.2304	31.4956	42.0869	43.8556	35.4843	17.2063
"ENSG00000071655"	"MBD3"	36.1265	44.1861	23.3813	35.9284	24.0575	40.7388	34.2843	31.3142	33.6037	27.7698	31.4022	35.7007	27.6075	44.8349	33.4398	39.7104	29.7583	38.802	16.2932	26.3504	38.6144	40.7828	33.7317	8.60816
"ENSG00000071677"	"PRLH"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000071794"	"HLTF"	0.6846	2.63108	1.62235	1.40265	1.74053	1.13436	0.745012	1.53975	0.873141	1.017	2.02129	0.955943	1.14671	0.562011	0.916739	1.43544	0.636893	1.82811	0.533594	1.16974	1.18109	1.2055	0.666661	1.24297
"ENSG00000071859"	"FAM50A"	48.3925	50.0565	37.9027	48.4698	27.9758	51.1545	48.7834	43.8025	57.531	38.4543	46.2711	56.0086	41.7056	56.0876	54.747	53.8524	39.8864	45.4264	27.7678	42.3323	44.6124	57.6033	52.5574	26.8057
"ENSG00000071889"	"FAM3A"	24.9345	28.8841	15.4974	22.7467	17.1572	28.9016	24.1572	26.4995	26.7247	31.5226	23.799	25.8886	20.2296	32.4208	24.0719	28.0342	17.3993	29.538	12.7033	14.2622	27.3952	31.5023	22.975	8.62786
"ENSG00000071894"	"CPSF1"	63.9237	86.37	31.6927	58.8969	42.8475	95.2936	92.2885	79.9597	108.89	79.9292	65.522	79.1102	58.0379	146.132	78.6424	92.4643	57.1787	39.775	28.9638	39.9702	95.1643	45.3363	58.4892	27.9841
"ENSG00000071909"	"MYO3B"	0	0.0890338	0.147417	0.243617	0.145826	0	0	0	0	0	0.122668	0.147334	0.0424906	0.22889	0.137241	0.0536894	0	0.108896	0.0895858	0.15659	0	0	0	0.102388
"ENSG00000071967"	"CYBRD1"	5.12726	6.71166	8.76206	7.15646	10.9892	4.67744	8.59644	6.65946	5.47029	9.61991	5.51014	3.15257	10.336	4.06719	5.62977	7.9505	4.19227	3.22435	9.5119	10.0173	9.44572	5.67163	6.18125	5.35303
"ENSG00000071991"	"CDH19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000071994"	"PDCD2"	20.5575	31.3015	26.8087	21.4805	17.719	24.8351	21.9889	13.4255	23.8411	16.0059	18.6593	17.817	23.8439	18.8905	13.4838	21.4623	17.9811	24.0947	14.5825	19.1305	23.5597	23.2993	22.1949	14.7354
"ENSG00000072041"	"SLC6A15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400486	0
"ENSG00000072042"	"RDH11"	10.2081	18.8895	16.6994	17.1835	14.9878	18.2457	11.508	13.112	10.3588	13.6938	14.78	14.1714	14.1753	18.5349	12.22	12.9124	12.17	12.3028	7.57064	12.4156	14.3346	12.7168	8.13962	11.29
"ENSG00000072062"	"PRKACA"	94.683	71.044	69.5252	70.649	65.9329	77.1662	83.7027	99.3156	95.2568	86.3469	95.0831	81.7238	83.0373	84.7454	90.6442	71.537	88.7766	94.4563	86.2835	100.438	66.8406	81.0185	95.7457	74.9742
"ENSG00000072071"	"LPHN1"	3.38884	3.84939	1.50355	2.51996	2.73361	5.50896	2.94284	3.05107	3.14041	2.23424	3.00802	3.74304	2.36154	5.11988	3.3164	3.77821	2.06753	3.30493	1.26671	1.68028	4.67517	2.3254	1.71646	1.68417
"ENSG00000072080"	"SPP2"	0	0	0.180269	0	0	0	0	0	0	0	0	0	0	0	0.238323	0	0	0	0	0	0	0	0	2.28477
"ENSG00000072110"	"ACTN1"	195.632	130.292	124.04	132.002	155.284	139.068	197.545	190.24	164.53	177.08	177.338	145.949	160.339	144.423	196.114	165.139	185.418	190.603	253.059	187.38	122.184	129.664	195.62	199.19
"ENSG00000072121"	"ZFYVE26"	3.78181	5.56946	5.14186	5.32249	3.23557	5.08063	4.05953	4.30651	3.86197	3.67424	5.83537	3.22687	4.88147	4.86956	4.69898	3.91869	3.68554	4.09992	6.59174	7.19573	4.51314	4.70907	2.48139	6.45647
"ENSG00000072133"	"RPS6KA6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000072134"	"EPN2"	2.63873	2.25761	2.38464	1.68536	1.56941	1.73586	1.43256	2.10572	1.89	2.02489	2.5371	2.00473	1.99555	1.84177	1.93847	4.07331	3.61947	2.88454	2.93782	2.48743	3.1063	2.59339	3.76193	3.94465
"ENSG00000072135"	"PTPN18"	103.923	102.175	96.1389	97.2859	65.5454	108.62	107.918	110.724	108.113	101.295	111.93	113.403	94.9278	127.486	104.451	100.95	103.493	111.167	69.6635	106.322	90.157	119.909	105.365	73.9807
"ENSG00000072163"	"LIMS2"	9.77996	14.7995	3.67053	7.63149	7.18281	14.1415	3.49689	5.51542	6.79283	4.90571	5.44777	9.15467	6.19906	13.8001	9.0634	12.607	4.43306	5.45973	1.42793	2.5823	11.641	13.0587	7.15388	3.30524
"ENSG00000072182"	"ACCN4"	0	0.0415703	0	0.0644511	0	0	0	0	0.0561168	0	0	0.0784351	0	0	0.0908421	0	0	0	0	0	0	0	0	0
"ENSG00000072195"	"SPEG"	3.82377	2.32857	1.43239	3.4606	4.89374	5.49244	4.59974	2.27515	2.56701	3.03958	4.61175	1.08771	2.80721	3.42777	4.40823	5.12851	4.42508	6.07833	1.34566	2.12076	5.37105	2.67038	2.3722	0.850383
"ENSG00000072201"	"LNX1"	0.40128	0.287874	0.333946	0.0949043	0.334591	2.12386e-77	0.359391	0.14684	0.200985	0.138318	4.50291e-88	0.0938402	0.221832	0.0897489	1.84723e-168	0.244015	0.116608	6.63443e-49	1.73622e-149	0.11568	0.434458	1.3661e-278	0.227036	0.122787
"ENSG00000072210"	"ALDH3A2"	6.93829	10.4942	7.4551	8.0977	7.12947	9.36393	5.47345	6.90168	6.40213	5.46406	7.64455	7.55296	5.85366	7.18606	6.29884	11.2565	6.47227	10.3626	5.98371	10.1681	10.5662	8.98324	5.73721	7.26888
"ENSG00000072274"	"TFRC"	1.96032	5.66615	8.25558	4.18992	4.48825	5.18418	2.10505	3.17495	4.21835	3.64001	5.45566	3.0684	3.09744	5.29985	2.24521	5.93449	6.4958	6.13805	2.12453	4.22366	4.1417	4.23287	2.80691	3.62929
"ENSG00000072310"	"SREBF1"	21.252	43.8902	20.193	33.371	38.4059	51.538	25.3847	29.722	32.9682	34.3807	25.5968	23.5975	30.5626	27.1269	36.7477	25.5193	30.9305	43.7276	19.7669	16.0186	33.7395	33.29	23.4695	33.6817
"ENSG00000072315"	"TRPC5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285209	0	0
"ENSG00000072364"	"AFF4"	2.34211	3.74401	5.18973	2.25027	4.32683	3.59956	2.8229	2.56608	2.85397	2.45632	3.06036	2.83065	3.96095	2.41229	2.09831	3.65637	2.85529	2.78814	4.67486	3.42436	3.78405	2.13714	1.99651	5.44506
"ENSG00000072401"	"UBE2D1"	52.9121	38.0739	102.745	45.6115	78.3363	36.0635	35.8945	43.5716	26.1765	28.2074	40.5758	37.4085	74.9509	22.1129	34.5482	45.2111	38.8683	41.4396	74.2386	84.5155	37.7087	37.5836	43.2199	87.8549
"ENSG00000072415"	"MPP5"	0.757789	1.07928	1.4439	1.01293	2.06934	1.27539	1.31475	0.729879	0.664495	0.675737	1.46185	1.71743	1.01426	0.744842	0.302094	1.08485	0.73026	0.84499	0.745046	1.16451	1.02427	0.835765	0.663977	0.985207
"ENSG00000072422"	"RHOBTB1"	0.195419	0.727507	1.16831	1.17437	0.689957	0.934119	0.373793	0.685396	0.266705	0.279301	1.85734	0.213007	0.515893	0.351796	0.444968	0.253462	1.23637	1.13828	0.527523	1.75517	0.668229	0.507689	0.745049	0.787347
"ENSG00000072444"	"ASAH2C"	0.0632333	0.0211119	0.10812	0.0116312	0.0626794	0.171169	0.0231409	0.0356057	0	0	0.0337121	0	0.0162292	0.0774356	0.1342	0.0729015	0	0.0130166	0.0415886	0	0.0556124	0.0196073	0.0129447	0.0247285
"ENSG00000072501"	"SMC1A"	5.82441	11.5528	12.51	8.64037	9.45755	13.1111	10.4823	6.97647	10.3328	10.1345	8.58452	6.77759	6.53028	8.04638	7.99906	12.8472	11.6694	9.76922	12.1357	7.60687	11.5374	7.8338	6.02615	8.314
"ENSG00000072506"	"HSD17B10"	52.2766	68.5205	41.7733	56.2599	25.133	51.6233	56.4759	43.454	58.8888	40.9848	47.1733	50.7968	43.1875	79.1326	54.1309	46.7767	47.6418	59.1324	22.1729	44.744	55.0668	72.2086	58.2604	33.6527
"ENSG00000072518"	"MARK2"	52.6145	39.2512	43.1984	42.4491	46.5717	41.2546	52.6921	48.6776	43.9866	45.1973	46.974	50.3426	45.6668	46.7816	52.1392	48.3075	55.3801	44.1625	56.6621	49.1743	36.385	41.5724	47.4701	50.5352
"ENSG00000072571"	"HMMR"	0.720307	0.50431	0.606828	0.239714	1.1902	0.36938	0	0.0500952	0.0631224	0.509578	0.09934	0	0.253333	0.348303	0.071948	0.439942	1.29928	0	0.0373066	0	0.119796	0.258175	0.448688	1.11444
"ENSG00000072609"	"CHFR"	27.0244	40.3104	39.7724	29.1584	39.5353	29.5119	25.2496	31.6717	30.3533	32.9242	29.5741	28.3648	34.3093	28.5529	28.0801	41.1944	31.4169	38.6941	37.2736	33.6217	35.7249	26.8826	29.2825	43.3556
"ENSG00000072657"	"TRHDE"	0	0	1.21305e-11	0	0	0	0	0	0	0	0	0	0.468584	0	0	0	0	0.0354638	4.01783e-08	0	0	0	0	0
"ENSG00000072682"	"P4HA2"	0.455585	0.362301	1.04361	0.515025	0.901666	0	0.306123	2.52586	0.204532	0.296658	1.28062	1.23366	1.86836	0.622341	2.81213	0.492091	0.107242	3.19329	0.574859	0.148483	0.134108	0	0	0.427668
"ENSG00000072694"	"FCGR2B"	63.2547	55.1818	96.1833	72.9842	91.7653	41.6609	59.1924	63.4657	65.8317	61.3239	67.265	49.1111	68.0974	46.0268	71.421	58.8479	68.45	68.3775	97.562	61.424	39.7215	61.0536	78.3904	91.8918
"ENSG00000072736"	"NFATC3"	17.2994	18.0517	16.8189	17.8999	15.4468	22.5654	21.8855	21.0504	19.4762	17.4954	22.7601	23.8539	14.8616	27.4692	19.5554	20.2142	15.687	17.2265	13.9828	13.61	19.8487	16.9008	14.1622	14.7202
"ENSG00000072756"	"TRNT1"	2.17774	6.07627	6.26817	4.80026	5.38243	5.10382	5.06711	2.82898	2.37235	5.18307	3.13648	2.63757	5.33565	3.46261	2.66993	2.93289	4.86283	2.72059	3.04077	3.99588	4.78195	3.51045	4.23538	3.86297
"ENSG00000072778"	"ACADVL"	84.4117	77.0817	58.6218	70.8235	42.4366	82.0268	82.1426	99.1633	100.293	76.2902	84.0362	77.9264	72.2664	90.9529	99.65	78.5067	64.6653	81.3577	61.7888	71.7971	71.1476	83.7169	104.368	51.2082
"ENSG00000072786"	"STK10"	225.428	157.797	192.861	191.574	146.999	190.734	184.343	243.553	209.529	172.553	213.793	228.72	184.755	213.615	232.777	201.563	229.798	203.35	200.159	199.183	168.926	169.146	204.985	188.103
"ENSG00000072803"	"FBXW11"	4.38338	6.96897	8.42582	3.72411	7.22052	6.31749	5.3379	5.5761	5.26242	4.71383	5.10365	5.20141	5.72134	5.15513	4.60845	7.54096	6.11022	6.3625	5.30191	7.86759	6.16281	3.95566	4.25991	7.54673
"ENSG00000072818"	"ACAP1"	129.464	127.032	76.8898	117	104.517	120.099	138.679	121.604	142.554	99.0304	136.717	116.768	133.78	155.309	119.878	145.452	105.555	122.633	114.174	95.0891	107.591	110.244	147.432	71.8535
"ENSG00000072832"	"CRMP1"	0.201621	0.19526	1.20783e-14	0.190537	0.191759	0.256931	0.112355	0.333301	0.156988	0.273835	0	0.190052	0.156996	0.190112	0	0.0871166	0.58141	0	0.0771959	0	0	0.285387	0.212032	5.26059e-18
"ENSG00000072840"	"EVC"	0.491253	0.154091	0.153314	0.624837	0.0825659	0.286851	0.121876	0.136887	0.197761	0.727251	0.740154	0.107408	0.147802	0.125107	0.132474	0.171631	0.143383	0.115721	0.219028	0.147915	0.212835	0.178937	0.153421	0.221419
"ENSG00000072849"	"DERL2"	6.8532	7.0861	5.49099	7.23079	6.17073	5.63519	7.74821	6.43334	6.87121	4.8688	5.93153	5.71629	7.38883	6.44711	6.12862	6.27911	4.62592	6.25829	5.05199	6.06113	6.8805	8.56642	7.53202	6.48435
"ENSG00000072858"	"SIDT1"	2.18068	10.9778	4.14366	4.72155	6.80401	12.3242	5.26546	6.13134	7.80175	7.1108	7.27948	7.12937	3.80216	9.02952	6.63909	7.51589	3.40146	7.36025	2.99803	2.08717	13.5363	6.81168	1.58657	6.90206
"ENSG00000072864"	"NDE1"	27.7399	22.1775	22.5058	23.7331	25.9479	25.7424	14.783	25.2517	22.4496	24.1535	25.2774	19.0325	21.4902	31.687	25.725	33.5337	28.3924	30.8696	27.4922	23.8432	22.8196	19.9324	21.0643	28.2661
"ENSG00000072952"	"MRVI1"	21.6177	10.0134	17.0134	20.6263	28.6403	7.81441	12.3417	22.9724	14.5418	11.8355	13.2106	16.3043	23.7636	12.575	13.4147	8.53831	13.3163	16.5609	23.5754	13.6345	13.3404	9.98375	12.8828	21.1238
"ENSG00000072954"	"TMEM38A"	2.87977	2.01616	2.95292	3.17101	1.73741	2.07014	2.63052	2.02234	1.22383	1.24431	2.48629	1.3553	2.39681	1.97534	1.53528	1.7485	1.8219	2.43731	4.83792	0.955329	1.51676	2.4477	5.62323	2.42343
"ENSG00000072958"	"AP1M1"	50.3901	46.577	35.6237	43.4075	31.5273	55.2263	56.2827	45.9739	50.551	46.2834	53.4099	60.1795	40.3795	50.6845	51.5249	50.1067	54.6019	50.9858	43.739	46.7659	44.2262	47.1326	52.7753	32.4667
"ENSG00000073008"	"PVR"	3.10197	3.69576	4.25533	3.13823	3.53706	5.85095	3.04181	3.78536	3.29848	2.40308	3.92942	3.03715	3.83018	3.47717	6.35321	1.48563	3.23218	5.56871	3.44385	4.93819	3.93105	4.09148	4.52396	5.18134
"ENSG00000073009"	"IKBKG"	48.13	45.9603	40.4974	44.3775	37.8734	44.0995	47.4341	48.8415	48.8252	47.0531	50.819	51.6714	41.3297	50.5826	56.3575	49.2096	51.8966	44.0187	44.3544	49.255	38.8699	27.4152	51.9145	54.1304
"ENSG00000073050"	"XRCC1"	27.5143	23.7585	17.7758	19.5579	15.0322	25.9815	25.5925	24.7078	22.186	18.8641	24.3088	25.4256	20.3069	30.2824	27.5071	25.8441	19.955	25.0749	19.1249	16.6193	22.6621	23.8488	22.8812	16.3472
"ENSG00000073060"	"SCARB1"	7.55536	9.58483	5.25071	5.91671	5.0103	8.51127	6.3104	8.99984	4.5556	5.94035	5.66534	5.95518	5.6481	8.10857	12.4146	6.53611	8.43638	7.33666	6.25336	7.11406	9.226	6.74648	5.30776	3.63874
"ENSG00000073067"	"CYP2W1"	0	0	0	0	0	0	0	0	0	0.848007	0.264071	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000073111"	"MCM2"	2.95773	3.78103	3.80066	2.65464	2.39055	4.24229	2.56014	3.38299	3.34207	7.8022	3.61894	2.96607	2.39766	5.15904	5.42773	4.30173	4.14834	4.15908	2.26432	2.48939	5.46156	5.4837	2.71161	2.7356
"ENSG00000073146"	"MOV10L1"	0	0.22348	0	0	0.0916303	0.115543	0	0	0	0	0	0	0	0.143239	0	0	0	0	0.461208	0	0	0.129117	0	0.363869
"ENSG00000073150"	"PANX2"	29.4803	14.5575	16.0199	16.9375	19.0365	9.68566	22.6153	20.832	13.3771	22.1483	18.2607	20.8143	18.3653	13.9569	22.4347	24.5576	20.8354	19.465	37.3397	23.1	11.3691	13.8313	26.9559	8.30146
"ENSG00000073169"	"RP3-402G11.5.1"	37.8902	36.2175	23.6286	42.1363	28.4541	32.1119	37.4935	37.8058	33.9719	29.5162	31.7467	41.2548	31.5744	46.1559	35.2491	41.8698	34.4106	38.2053	22.1246	30.1284	32.2912	34.7756	42.5044	11.7435
"ENSG00000073282"	"TP63"	0.12116	0.193278	0.17102	0	0.0255356	0.156877	0	0.0326354	1.23628	0.057531	0	0	0.133879	0.179676	0.180437	0.187817	0.0488583	0	0.156171	0.0386003	0.0611667	0.0359448	0	0
"ENSG00000073331"	"ALPK1"	35.1469	26.402	48.9996	31.8524	51.6614	18.5839	26.7629	39.9431	28.9886	32.5539	28.2437	29.7304	49.9087	22.4719	33.8847	28.5332	33.8075	35.4512	61.1407	40.1363	18.8772	31.2866	34.4393	53.6939
"ENSG00000073350"	"LLGL2"	8.76527	11.4708	11.3384	11.7825	7.21607	12.6425	9.96291	10.8166	12.175	7.12705	9.67843	14.5603	8.10017	21.2937	11.4235	15.6694	9.33647	8.93322	3.91222	8.98712	14.3056	10.6273	4.75358	3.53528
"ENSG00000073417"	"PDE8A"	4.37655	6.11117	5.975	5.00972	4.41698	5.9166	3.3552	5.31546	5.59807	8.34353	7.58856	4.34784	4.56833	4.15953	3.85623	5.17582	3.34898	3.26818	3.20651	2.48719	9.10884	5.72459	6.37125	5.19987
"ENSG00000073464"	"CLCN4"	1.68155	1.96886	2.49801	1.1809	2.06495	1.28689	1.16439	1.85917	0.204232	1.91448	1.78692	4.68702	1.54572	1.50861	1.03448	1.61453	2.62795	1.57811	1.70374	1.55696	0.921814	2.20907	0.653898	2.05289
"ENSG00000073536"	"NLE1"	4.57436	6.2042	3.8115	4.01265	4.36762	7.49174	3.58175	3.57079	5.74837	4.75858	5.24849	4.32118	3.32704	6.87568	6.01167	5.57115	4.64455	4.59405	2.0168	2.57985	5.37001	4.96969	3.08597	1.38964
"ENSG00000073578"	"SDHA"	31.5225	35.8775	26.7547	31.4094	17.9921	37.8807	29.0842	30.3503	37.5957	25.5729	34.7756	32.4374	25.623	41.5246	31.4481	35.4066	27.5164	32.1674	19.1816	24.5471	35.1892	37.2884	35.5226	20.0316
"ENSG00000073584"	"SMARCE1"	26.8025	34.392	33.0693	24.223	27.3789	37.3868	19.9649	24.1074	28.8712	23.0386	26.0174	24.5175	22.6161	27.9006	21.9262	35.9119	27.9635	27.3181	22.6369	26.0178	31.6489	32.4175	20.5483	25.4573
"ENSG00000073598"	"FNDC8"	0.336828	0.448925	0.298207	0.741139	0.393506	0.759556	0.163994	0.378137	0.457439	0.664078	0.815329	0	0.229829	0.461342	0.695569	0.581423	0.189457	0.828281	0.220554	0.148773	0.709114	0.55455	0.687147	0.54505
"ENSG00000073605"	"GSDMB"	15.4158	32.5654	18.6169	22.3281	17.6957	31.3368	23.3178	19.7609	28.3862	15.7816	22.9014	25.5773	20.4439	39.2462	33.0719	28.1013	20.7642	18.958	7.67393	14.4741	25.6197	22.0598	19.9267	20.7253
"ENSG00000073614"	"KDM5A"	9.70482	12.2775	15.7648	11.5541	11.8552	10.4447	11.2631	12.5706	8.27614	10.56	16.9628	15.5471	9.97221	9.89994	7.98745	11.4362	10.4328	10.0498	16.0755	14.1949	12.4873	8.91691	11.6959	16.0132
"ENSG00000073670"	"ADAM11"	0.030801	0.193808	0.13011	0.0339945	0.0271403	0.0748775	0.0901777	0.217054	0.339303	0.493233	0.280805	0.0835818	0.126491	0.169746	0.191781	0.253136	0.373256	0.114132	0.189679	0.191477	0.418672	0.203758	0.201779	0.180619
"ENSG00000073711"	"PPP2R3A"	0.199096	0.173373	0.143178	0.198511	0.244208	0.191634	0.308945	0.287155	0.187991	0.0781446	0.0574005	0.119199	0.181768	0.534773	0.36232	0.402781	0.0663066	0.0729092	0.0905899	0.104842	0.207607	0.170838	0.024165	0.149982
"ENSG00000073712"	"FERMT2"	0	0.0472145	1.41259	0.232248	0	0.00432056	0.100847	0	0	0	0.100379	0.00483634	0	0	0	0	0	0.275527	0.318272	0	0	0	0	0.223892
"ENSG00000073734"	"ABCB11"	0	0	0.0252175	0	0.024943	0	0	0	0	0	0	0	0	0	0	0	0.0829729	0	0.0323273	0	0	0	0	0
"ENSG00000073737"	"DHRS9"	25.2552	24.1441	29.5995	21.2868	42.1894	9.00392	16.1264	15.305	10.9821	10.5331	14.8374	23.991	8.99754	12.3099	10.6776	15.1658	26.3616	7.69652	46.2838	26.513	9.4208	19.6974	24.7486	48.5787
"ENSG00000073754"	"CD5L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0614818
"ENSG00000073756"	"PTGS2"	2.98946	2.32747	7.69878	2.91474	7.11088	1.66614	3.29501	3.31734	1.92576	2.86063	2.18943	2.15416	3.72782	1.79518	2.67	3.46424	3.74682	3.00259	5.75398	3.87742	3.57802	2.04778	2.12489	6.81472
"ENSG00000073792"	"IGF2BP2"	1.87822	3.53623	4.77244	9.33161	5.9679	3.56944	3.93062	2.79932	6.94442	6.43618	3.40043	3.58531	3.75595	3.02535	2.67513	1.52307	2.18361	4.76113	1.08889	5.56425	4.48691	2.23381	3.03498	5.27994
"ENSG00000073803"	"MAP3K13"	4.76498	4.7	5.87031	2.16157	5.30564	9.68206	4.78925	3.37858	2.97838	5.70211	3.12541	2.28032	4.12718	4.9382	3.62021	4.02973	5.39954	4.07753	2.50762	6.16542	4.75847	3.96911	4.47413	4.23565
"ENSG00000073849"	"ST6GAL1"	28.6616	56.7618	29.5862	35.2729	39.7965	61.7787	29.7255	32.8473	37.8392	36.0087	49.3113	41.8669	27.6503	56.2932	36.3741	53.8811	29.5186	36.2467	19.4578	22.9491	57.7272	29.1771	16.21	32.8848
"ENSG00000073861"	"TBX21"	15.1595	22.5836	24.0618	20.8499	10.1813	22.3543	33.7032	31.6686	28.8801	18.6232	30.3967	37.5967	18.838	54.2562	30.3191	32.4713	18.8774	19.5709	12.4921	28.2554	32.2037	22.0769	2.33357	8.28827
"ENSG00000073905"	"VDAC1P1"	9.71155	15.6034	12.6453	13.6319	7.61552	16.8116	13.0199	12.1709	11.8103	12.1691	14.8847	11.882	11.2961	17.1888	12.5701	12.2173	10.4948	14.262	8.22907	17.6653	15.9039	18.3823	10.4245	13.6789
"ENSG00000073910"	"FRY"	9.49139	10.9782	12.6793	10.3788	12.0617	9.92958	10.0349	13.978	7.84401	10.1475	12.7624	12.9232	8.21298	8.34464	11.2131	15.9506	11.9463	6.52958	21.8068	13.3402	11.8665	8.15345	9.26194	23.0684
"ENSG00000073921"	"PICALM"	110.984	106.225	198.248	109.369	172.815	81.9438	86.2938	125.711	106.246	102.615	100.984	87.6545	117.554	68.5398	83.4729	94.7507	105.539	121.305	181.838	153.787	107.051	104.585	113.673	199.021
"ENSG00000073969"	"NSF"	8.18967	10.4933	10.894	8.84682	8.01196	8.69921	6.57536	9.14436	6.9784	8.57241	8.34807	8.99548	8.19315	9.28118	6.66822	11.8692	8.81412	10.668	11.3389	10.3075	9.26683	11.013	7.59659	10.813
"ENSG00000074047"	"GLI2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0648907
"ENSG00000074054"	"CLASP1"	3.97666	4.21836	5.69477	4.30219	5.86003	5.83634	5.00028	6.53702	7.06733	5.53109	5.87459	4.28443	4.0679	4.84472	4.25693	5.35163	5.54788	3.91044	5.95519	5.53662	6.29021	3.87675	4.03187	7.21336
"ENSG00000074071"	"MRPS34"	51.5886	59.4562	37.1422	57.5048	30.6462	56.6138	44.6061	44.8101	62.918	44.294	43.1176	56.4742	40.7226	67.1935	47.4377	53.2914	41.2804	58.7689	24.2688	41.0194	57.5178	67.2908	53.8023	21.1421
"ENSG00000074181"	"NOTCH3"	0.0897049	0.0539293	0.0599971	0.0835815	0.0148345	0.0227655	0.0246304	0	0	0.15043	0.09821	0.101983	0.0691077	0.167019	0.104814	0.116387	0	0.0207905	0.131319	0	0.0355178	0.020878	0	0.112971
"ENSG00000074201"	"CLNS1A"	19.6268	49.1647	38.1875	30.9905	27.4451	41.7669	33.2704	25.7833	31.7495	20.5524	27.3767	19.8367	28.5854	22.062	22.8577	34.2217	24.1746	32.1667	18.8876	25.3981	35.383	48.5303	28.8328	18.9653
"ENSG00000074211"	"PPP2R2C"	0	0	0	0.0366828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
